location,size,total_sqft,bath,price
Malleshwaram,7,12000.0,7.0,2200.0
Malleshwaram,4,2500.0,5.0,325.0
Malleshwaram,3,2006.0,3.0,297.0
Malleshwaram,1,686.0,1.0,62.5
Malleshwaram,3,2475.0,4.0,332.0
Malleshwaram,3,2610.0,3.0,399.0
Malleshwaram,3,2475.0,4.0,320.0
Malleshwaram,2,900.0,2.0,95.0
Malleshwaram,2,1420.0,2.0,158.0
Malleshwaram,3,2000.0,3.0,250.0
Malleshwaram,3,2215.0,3.0,275.0
Malleshwaram,3,2475.0,4.0,300.0
Malleshwaram,3,2215.0,4.0,310.0
Malleshwaram,1,480.0,1.0,60.0
Malleshwaram,2,1290.0,2.0,120.0
Malleshwaram,3,2475.0,4.0,326.0
Malleshwaram,3,2476.0,3.0,337.0
Malleshwaram,2,900.0,2.0,90.0
Malleshwaram,3,2050.0,4.0,270.0
Malleshwaram,2,900.0,2.0,72.0
Malleshwaram,1,620.0,1.0,86.8
Malleshwaram,2,600.0,1.0,68.0
Malleshwaram,3,2475.0,4.0,337.0
Malleshwaram,3,2215.0,3.0,275.0
Malleshwaram,3,2215.0,3.0,330.0
Malleshwaram,2,1020.0,2.0,80.0
Malleshwaram,2,600.0,1.0,90.0
Malleshwaram,3,2200.0,3.0,275.0
Malleshwaram,3,2475.0,4.0,326.0
Malleshwaram,2,1500.0,2.0,140.0
Malleshwaram,3,2475.0,4.0,340.0
Malleshwaram,2,1400.0,2.0,190.0
Malleshwaram,3,2475.0,4.0,300.0
Malleshwaram,3,2400.0,3.0,380.0
Malleshwaram,1,580.0,1.0,45.0
Malleshwaram,2,1410.0,2.0,125.0
Marathahalli,2,1220.0,2.0,57.0
Marathahalli,2,1200.0,2.0,52.0
Marathahalli,2,1200.0,2.0,60.0
Marathahalli,3,1933.0,3.0,140.0
Marathahalli,2,950.0,2.0,46.96
Marathahalli,2,1230.0,2.0,80.0
Marathahalli,4,3800.0,4.0,250.0
Marathahalli,2,1019.0,2.0,49.85
Marathahalli,2,1215.0,2.0,67.0
Marathahalli,4,2181.0,3.0,152.0
Marathahalli,2,1170.0,2.0,53.0
Marathahalli,2,1019.0,2.0,49.86
Marathahalli,2,1325.0,2.0,71.55
Marathahalli,2,1220.0,2.0,56.5
Marathahalli,2,1152.0,2.0,56.0
Marathahalli,3,1610.0,3.0,90.0
Marathahalli,2,1146.0,2.0,70.0
Marathahalli,3,1469.0,3.0,89.0
Marathahalli,4,2519.0,5.0,185.0
Marathahalli,2,957.0,2.0,46.9
Marathahalli,3,1583.0,3.0,105.0
Marathahalli,4,2524.0,5.0,190.0
Marathahalli,2,1071.0,2.0,52.25
Marathahalli,2,1215.0,2.0,58.86
Marathahalli,2,1102.0,2.0,53.67
Marathahalli,3,1900.0,3.0,123.0
Marathahalli,2,1045.0,2.0,60.0
Marathahalli,2,1215.0,2.0,58.86
Marathahalli,2,1365.0,2.0,73.0
Marathahalli,2,1208.0,2.0,70.0
Marathahalli,2,1325.0,1.0,92.0
Marathahalli,3,1525.0,3.0,90.0
Marathahalli,3,1937.0,3.0,140.0
Marathahalli,3,1550.0,3.0,83.0
Marathahalli,2,1350.0,2.0,86.0
Marathahalli,2,957.0,2.0,47.0
Marathahalli,2,1230.0,2.0,57.0
Marathahalli,2,1200.0,2.0,58.0
Marathahalli,1,607.0,1.0,35.0
Marathahalli,3,1583.0,3.0,109.0
Marathahalli,2,1075.0,2.0,52.43
Marathahalli,2,1360.0,2.0,103.0
Marathahalli,2,1220.0,2.0,58.5
Marathahalli,2,950.0,2.0,45.68
Marathahalli,1,615.0,1.0,44.0
Marathahalli,3,1595.0,3.0,90.0
Marathahalli,2,1350.0,2.0,89.0
Marathahalli,2,1020.0,2.0,57.0
Marathahalli,2,1600.0,3.0,88.0
Marathahalli,1,780.0,1.0,55.0
Marathahalli,3,1710.0,3.0,100.0
Marathahalli,2,1358.0,2.0,81.0
Marathahalli,2,1205.0,2.0,75.0
Marathahalli,3,1730.0,3.0,110.0
Marathahalli,3,1583.0,3.0,115.0
Marathahalli,2,1200.0,2.0,67.0
Marathahalli,2,1095.0,2.0,60.0
Marathahalli,2,1060.0,2.0,48.0
Marathahalli,2,1050.0,2.0,65.0
Marathahalli,2,1102.0,2.0,53.67
Marathahalli,2,1026.0,2.0,49.95
Marathahalli,2,1220.0,2.0,59.0
Marathahalli,2,881.0,2.0,48.06
Marathahalli,3,1710.0,3.0,100.0
Marathahalli,3,1680.0,3.0,105.0
Marathahalli,3,1910.0,3.0,119.0
Marathahalli,2,1602.0,2.0,104.0
Marathahalli,1,700.0,1.0,38.0
Marathahalli,3,1469.0,3.0,89.0
Marathahalli,3,1690.0,3.0,116.0
Marathahalli,2,1065.0,2.0,55.0
Marathahalli,3,1693.0,3.0,125.0
Marathahalli,3,1693.0,3.0,125.0
Marathahalli,2,1196.0,2.0,57.9
Marathahalli,3,1595.0,3.0,88.0
Marathahalli,3,2122.0,3.0,125.0
Marathahalli,3,1730.0,3.0,115.0
Marathahalli,2,1125.0,2.0,55.0
Marathahalli,3,1950.0,3.0,115.0
Marathahalli,2,1250.0,2.0,68.0
Marathahalli,2,1125.0,2.0,56.8
Marathahalli,2,1350.0,2.0,90.0
Marathahalli,2,1200.0,2.0,53.0
Marathahalli,4,2500.0,5.0,175.0
Marathahalli,2,957.0,2.0,47.0
Marathahalli,2,1350.0,2.0,60.0
Marathahalli,4,3400.0,4.0,235.0
Marathahalli,2,1350.0,2.0,99.0
Marathahalli,2,1285.0,2.0,55.0
Marathahalli,4,2500.0,5.0,181.0
Marathahalli,4,3800.0,4.0,235.0
Marathahalli,4,3951.0,4.0,230.0
Marathahalli,2,1125.0,2.0,54.8
Marathahalli,3,1700.0,3.0,126.0
Marathahalli,2,1270.0,2.0,73.0
Marathahalli,2,950.0,2.0,46.7
Marathahalli,3,1550.0,3.0,85.0
Marathahalli,2,1019.0,2.0,49.86
Marathahalli,2,1144.0,2.0,65.0
Marathahalli,2,1240.0,2.0,55.0
Marathahalli,1,1100.0,2.0,75.0
Marathahalli,2,1156.0,2.0,52.0
Marathahalli,4,2524.0,5.0,180.0
Marathahalli,2,1135.0,2.0,60.0
Marathahalli,3,1839.0,3.0,130.0
Marathahalli,2,1170.0,2.0,85.0
Marathahalli,2,1102.0,2.0,53.67
Marathahalli,3,1108.0,2.0,60.0
Marathahalli,3,1449.0,3.0,110.0
Marathahalli,2,1360.0,2.0,101.0
Marathahalli,2,1026.0,2.0,50.18
Marathahalli,2,1270.0,2.0,80.0
Marathahalli,2,1100.0,2.0,50.0
Marathahalli,2,1196.0,2.0,57.95
Marathahalli,3,1485.0,2.0,90.0
Marathahalli,2,1146.0,2.0,69.0
Margondanahalli,2,1090.0,2.0,58.0
Margondanahalli,2,1200.0,2.0,58.5
Margondanahalli,2,1200.0,2.0,67.0
Margondanahalli,2,1000.0,2.0,57.0
Margondanahalli,2,600.0,2.0,35.0
Margondanahalli,2,1200.0,2.0,69.0
Margondanahalli,2,900.0,2.0,49.0
Margondanahalli,2,1140.0,2.0,60.0
Margondanahalli,2,1100.0,2.0,55.0
Margondanahalli,2,1152.0,1.0,66.0
Margondanahalli,2,1200.0,2.0,65.0
Margondanahalli,2,1050.0,2.0,58.0
Margondanahalli,2,1160.0,2.0,65.0
Margondanahalli,2,1334.0,2.0,67.76
Marsur,4,1800.0,4.0,145.0
Marsur,3,1200.0,3.0,90.0
Marsur,3,1200.0,3.0,120.0
Mico Layout,9,5000.0,9.0,210.0
Mico Layout,3,1550.0,2.0,65.0
Mico Layout,2,1125.0,2.0,40.0
Mico Layout,2,1190.0,2.0,39.25
Mico Layout,1,800.0,1.0,29.5
Mico Layout,3,1250.0,2.0,44.0
Mico Layout,2,1171.0,2.0,39.0
Mico Layout,2,1200.0,2.0,53.5
Mico Layout,3,1670.0,3.0,59.0
Mico Layout,2,1140.0,2.0,43.0
Munnekollal,2,1170.0,2.0,52.0
Munnekollal,2,1102.0,2.0,53.67
Munnekollal,3,1390.0,3.0,68.0
Munnekollal,2,1200.0,2.0,49.5
Munnekollal,2,950.0,2.0,46.5
Munnekollal,3,1560.0,3.0,75.0
Munnekollal,3,1750.0,3.0,86.5
Munnekollal,3,1385.0,2.0,66.5
Munnekollal,2,1080.0,2.0,45.0
Munnekollal,2,1170.0,2.0,59.0
Munnekollal,3,1200.0,2.0,57.9
Munnekollal,2,1030.0,2.0,50.36
Murugeshpalya,2,1296.0,2.0,81.0
Murugeshpalya,3,1550.0,3.0,74.0
Murugeshpalya,3,1845.0,3.0,91.0
Murugeshpalya,2,1185.0,2.0,85.0
Murugeshpalya,2,1225.0,2.0,48.0
Murugeshpalya,3,1930.0,3.0,75.0
Murugeshpalya,3,1600.0,2.0,65.0
Murugeshpalya,3,1344.0,2.0,56.0
Murugeshpalya,3,1500.0,2.0,70.0
Murugeshpalya,3,1855.0,3.0,96.0
Murugeshpalya,2,1175.0,2.0,75.0
Mysore Road,2,1175.0,2.0,73.5
Mysore Road,3,1710.0,4.0,91.31
Mysore Road,2,1020.0,2.0,48.95
Mysore Road,2,1175.0,2.0,73.5
Mysore Road,2,1070.0,2.0,45.0
Mysore Road,2,1239.0,2.0,53.0
Mysore Road,2,1060.0,2.0,62.0
Mysore Road,2,980.0,2.0,45.47
Mysore Road,2,883.0,2.0,40.0
Mysore Road,3,1525.0,3.0,96.0
Mysore Road,2,1200.0,2.0,65.0
Mysore Road,2,883.0,2.0,40.95
Mysore Road,2,1070.0,2.0,49.65
Mysore Road,2,883.0,2.0,50.0
Mysore Road,2,1155.0,2.0,51.0
Mysore Road,2,1003.0,2.0,43.0
Mysore Road,2,1237.0,2.0,73.0
Mysore Road,2,883.0,2.0,45.0
Mysore Road,2,1170.0,2.0,65.0
Mysore Road,2,1029.5,2.0,50.855
Mysore Road,2,940.0,2.0,43.61
Mysore Road,2,1020.0,2.0,48.95
Mysore Road,3,1568.0,2.0,100.0
Mysore Road,2,1175.0,2.0,70.5
Mysore Road,3,1080.0,2.0,60.0
Mysore Road,2,883.0,2.0,37.0
NGR Layout,2,1020.0,2.0,45.9
NGR Layout,2,1105.0,2.0,49.73
NGR Layout,2,1022.0,2.0,45.9
NGR Layout,2,1020.0,2.0,45.0
NGR Layout,2,1019.0,2.0,45.9
NGR Layout,2,1020.0,2.0,46.0
NGR Layout,2,1021.0,2.0,46.0
NGR Layout,2,1021.0,2.0,45.9
NRI Layout,3,1565.0,2.0,75.0
NRI Layout,5,2500.0,5.0,130.0
NRI Layout,2,1125.0,2.0,45.56
NRI Layout,4,2150.0,4.0,115.0
NRI Layout,2,1250.0,2.0,75.0
NRI Layout,3,1789.0,3.0,75.0
NRI Layout,3,1731.0,3.0,64.11
NRI Layout,2,2400.0,2.0,125.0
Nagarbhavi,3,1350.0,3.0,150.0
Nagarbhavi,2,1200.0,2.0,150.0
Nagarbhavi,3,2400.0,3.0,160.0
Nagarbhavi,1,884.0,2.0,36.0
Nagarbhavi,2,1055.0,2.0,55.0
Nagarbhavi,2,1223.0,2.0,60.0
Nagarbhavi,2,956.0,2.0,49.0
Nagarbhavi,2,1200.0,2.0,150.0
Nagarbhavi,2,1145.0,2.0,40.0
Nagarbhavi,1,300.0,1.0,20.0
Nagarbhavi,4,1250.0,3.0,175.0
Nagarbhavi,1,710.0,2.0,40.0
Nagarbhavi,2,1212.0,2.0,50.0
Nagarbhavi,2,1020.0,2.0,55.0
Nagarbhavi,2,1120.0,2.0,53.0
Nagarbhavi,2,1146.0,2.0,50.0
Nagarbhavi,2,1190.0,2.0,63.0
Nagarbhavi,2,1050.0,2.0,80.0
Nagarbhavi,5,2500.0,3.0,180.0
Nagarbhavi,2,1250.0,3.0,170.0
Nagarbhavi,3,1400.0,2.0,135.0
Nagarbhavi,2,1100.0,2.0,46.2
Nagarbhavi,2,1080.0,2.0,49.0
Nagarbhavi,4,1800.0,3.0,180.0
Nagarbhavi,2,1225.0,2.0,58.0
Nagasandra,2,980.0,2.0,48.0
Nagasandra,4,2400.0,4.0,145.0
Nagasandra,3,1650.0,3.0,95.0
Nagasandra,2,1500.0,2.0,91.0
Nagavara,1,400.0,1.0,14.0
Nagavara,4,2172.65,3.0,120.0
Nagavara,3,2319.0,3.0,180.0
Nagavara,3,2430.0,4.0,180.0
Nagavara,2,936.0,2.0,40.2
Nagavara,2,1125.0,2.0,44.5
Nagavara,2,1315.0,2.0,70.0
Nagavara,2,1077.0,2.0,50.0
Nagavara,4,2496.0,4.0,125.0
Nagavara,2,1110.0,2.0,44.95
Nagavara,2,1247.0,2.0,58.56
Nagavarapalya,2,1392.0,2.0,99.0
Nagavarapalya,1,705.0,1.0,52.5
Nagavarapalya,3,1300.0,3.0,80.0
Nagavarapalya,1,705.0,1.0,57.0
Nagavarapalya,1,705.0,1.0,55.0
Nagavarapalya,1,705.0,1.0,57.0
Nagavarapalya,2,1335.0,2.0,110.0
Nagavarapalya,2,1260.0,2.0,85.5
Narayanapura,2,1308.0,2.0,89.04
Narayanapura,3,1566.0,3.0,83.3
Narayanapura,3,1485.0,3.0,85.0
Narayanapura,2,1302.0,2.0,69.1
Narayanapura,2,1308.0,2.0,89.04
Narayanapura,3,2357.0,3.0,135.0
Narayanapura,3,2357.0,3.0,135.0
Narayanapura,2,1469.0,2.0,99.14
Neeladri Nagar,2,1053.0,2.0,45.0
Neeladri Nagar,2,1363.0,2.0,68.0
Neeladri Nagar,3,2556.0,3.0,133.0
Neeladri Nagar,1,674.0,1.0,21.0
Neeladri Nagar,1,527.0,1.0,26.0
Neeladri Nagar,3,1167.0,2.0,38.0
Neeladri Nagar,2,1060.0,2.0,35.0
Neeladri Nagar,1,640.0,1.0,20.5
Neeladri Nagar,2,1105.0,2.0,30.0
Neeladri Nagar,2,1100.0,2.0,30.0
Neeladri Nagar,3,2111.0,3.0,103.0
Nehru Nagar,3,1775.0,3.0,110.0
Nehru Nagar,4,2363.0,5.0,120.0
Nehru Nagar,4,2342.0,3.0,115.0
Nehru Nagar,2,967.0,2.0,41.1
Nehru Nagar,3,1374.0,3.0,72.0
Nehru Nagar,3,1674.0,3.0,90.0
Nehru Nagar,3,1269.0,2.0,63.0
Nehru Nagar,2,1100.0,2.0,50.0
Nehru Nagar,3,1674.0,3.0,81.0
OMBR Layout,3,2420.0,3.0,185.0
OMBR Layout,2,1078.0,2.0,65.0
OMBR Layout,2,1101.0,2.0,65.5
OMBR Layout,2,1041.0,2.0,65.5
OMBR Layout,2,1300.0,2.0,80.0
OMBR Layout,2,1085.0,2.0,64.0
OMBR Layout,3,1855.0,3.0,145.0
OMBR Layout,2,1050.0,2.0,48.0
OMBR Layout,2,1165.0,2.0,88.5
OMBR Layout,2,1101.0,2.0,66.0
OMBR Layout,4,3400.0,4.0,275.0
Old Airport Road,4,2732.0,4.0,204.0
Old Airport Road,4,3356.0,4.0,251.0
Old Airport Road,2,1206.0,2.0,75.0
Old Airport Road,4,2774.0,4.0,207.0
Old Airport Road,4,2690.0,4.0,191.0
Old Airport Road,4,2690.0,4.0,199.0
Old Airport Road,2,1655.0,2.0,97.65
Old Airport Road,2,1075.0,2.0,60.0
Old Airport Road,3,1858.0,2.0,167.0
Old Airport Road,2,1150.0,2.0,90.0
Old Airport Road,4,2690.0,4.0,191.0
Old Airport Road,4,2658.0,5.0,187.0
Old Airport Road,2,946.0,2.0,58.0
Old Airport Road,4,2774.0,4.0,208.0
Old Airport Road,4,2774.0,4.0,208.0
Old Airport Road,4,3200.0,4.0,280.0
Old Airport Road,4,2690.0,4.0,201.0
Old Airport Road,2,1145.0,2.0,75.0
Old Airport Road,4,2732.0,4.0,194.0
Old Airport Road,4,2658.0,5.0,189.0
Old Airport Road,4,2774.0,4.0,197.0
Old Airport Road,4,3496.0,4.0,262.0
Old Airport Road,4,2774.0,4.0,197.0
Old Airport Road,4,2732.0,4.0,204.0
Old Airport Road,3,1798.0,3.0,150.0
Old Airport Road,4,2774.0,4.0,208.0
Old Airport Road,2,1184.0,2.0,78.0
Old Airport Road,4,3504.0,4.0,262.0
Old Airport Road,2,1055.0,2.0,75.0
Old Madras Road,3,1425.0,2.0,94.0
Old Madras Road,2,935.0,2.0,45.0
Old Madras Road,3,1720.0,3.0,100.0
Old Madras Road,2,1200.0,2.0,72.0
Old Madras Road,2,1225.0,2.0,53.55
Old Madras Road,2,1100.0,2.0,70.0
Old Madras Road,2,1171.0,2.0,75.0
Old Madras Road,2,935.0,2.0,45.0
Old Madras Road,2,1065.0,2.0,47.86
Old Madras Road,4,2010.0,3.0,125.0
Old Madras Road,3,1480.0,2.0,84.0
Old Madras Road,2,1210.0,2.0,74.0
Old Madras Road,2,1171.0,2.0,72.0
Old Madras Road,3,1480.0,3.0,95.0
Old Madras Road,2,1210.0,2.0,80.0
Old Madras Road,3,1859.0,3.0,121.0
Old Madras Road,3,2300.0,3.0,142.0
Old Madras Road,2,1210.0,2.0,80.0
Old Madras Road,2,1210.0,2.0,77.0
Old Madras Road,2,1330.0,2.0,74.0
Old Madras Road,3,1720.0,3.0,106.0
Old Madras Road,3,2990.0,3.0,170.0
Old Madras Road,2,1171.0,2.0,73.0
Old Madras Road,3,1630.0,3.0,110.0
Old Madras Road,2,1165.0,2.0,52.0
Old Madras Road,2,2640.0,2.0,170.0
Old Madras Road,2,1165.0,2.0,51.42
Padmanabhanagar,2,1020.0,2.0,63.0
Padmanabhanagar,2,1176.0,2.0,62.0
Padmanabhanagar,2,1258.0,2.0,115.0
Padmanabhanagar,2,1100.0,2.0,65.0
Padmanabhanagar,4,3400.0,3.0,210.0
Padmanabhanagar,3,4500.0,4.0,360.0
Padmanabhanagar,2,1200.0,2.0,60.0
Padmanabhanagar,2,1000.0,1.0,90.0
Padmanabhanagar,2,1067.0,2.0,52.0
Padmanabhanagar,2,1100.0,2.0,60.0
Padmanabhanagar,3,2051.0,3.0,180.0
Padmanabhanagar,3,2051.0,3.0,170.0
Pai Layout,2,1006.0,2.0,35.0
Pai Layout,3,1550.0,2.0,90.0
Pai Layout,2,1050.0,2.0,40.0
Pai Layout,3,1400.0,2.0,67.0
Pai Layout,2,1100.0,2.0,50.0
Pai Layout,2,1255.0,2.0,80.0
Pai Layout,2,1075.0,2.0,35.0
Pai Layout,2,1400.0,2.0,57.5
Pai Layout,2,1175.0,2.0,60.0
Pai Layout,2,810.0,2.0,34.5
Pai Layout,2,1000.0,2.0,34.0
Pai Layout,2,1000.0,2.0,42.0
Pai Layout,6,3800.0,6.0,175.0
Pai Layout,2,1068.0,2.0,48.0
Pai Layout,3,1510.0,2.0,65.0
Panathur,2,1359.0,2.0,87.0
Panathur,2,1438.0,2.0,100.0
Panathur,3,1688.0,3.0,118.0
Panathur,2,1198.0,2.0,77.0
Panathur,2,1180.0,2.0,70.0
Panathur,3,1546.0,3.0,99.0
Panathur,2,1000.0,2.0,65.3
Panathur,2,1109.0,2.0,63.0
Panathur,2,1000.0,2.0,68.0
Panathur,2,1255.0,2.0,79.0
Panathur,2,1205.0,2.0,62.9
Panathur,2,1198.0,2.0,82.0
Panathur,2,1235.0,2.0,65.0
Panathur,2,1210.0,2.0,80.0
Panathur,2,1210.0,2.0,77.0
Panathur,1,661.0,1.0,40.0
Panathur,2,1210.0,2.0,78.0
Panathur,2,1050.0,2.0,60.0
Panathur,2,1398.0,2.0,97.0
Panathur,2,1065.0,2.0,58.0
Panathur,2,1007.0,2.0,64.0
Panathur,2,1210.0,2.0,77.93
Panathur,2,1230.0,2.0,80.0
Panathur,2,980.0,2.0,57.0
Panathur,2,1075.0,2.0,60.0
Panathur,2,1210.0,2.0,69.0
Panathur,2,1343.0,2.0,76.0
Parappana Agrahara,2,1194.0,2.0,47.0
Parappana Agrahara,2,1194.0,2.0,47.0
Parappana Agrahara,2,1194.0,2.0,46.0
Parappana Agrahara,2,1194.0,2.0,47.0
Parappana Agrahara,2,1194.0,2.0,46.0
Parappana Agrahara,2,1194.0,2.0,47.0
Parappana Agrahara,2,1194.0,2.0,47.0
Parappana Agrahara,2,1092.0,2.0,43.0
Parappana Agrahara,2,1194.0,2.0,45.0
Parappana Agrahara,1,1200.0,1.0,45.0
Parappana Agrahara,2,1194.0,2.0,46.0
Parappana Agrahara,2,1194.0,2.0,47.0
Parappana Agrahara,2,1194.0,2.0,47.0
Parappana Agrahara,2,1194.0,2.0,46.0
Parappana Agrahara,2,1194.0,2.0,46.0
Pattandur Agrahara,3,1550.0,2.0,80.0
Pattandur Agrahara,2,1025.0,2.0,44.5
Pattandur Agrahara,2,1247.0,2.0,59.8
Pattandur Agrahara,2,900.0,2.0,42.0
Pattandur Agrahara,2,1302.0,2.0,66.0
Pattandur Agrahara,3,1550.0,2.0,80.0
Pattandur Agrahara,2,1247.0,2.0,62.35
Pattandur Agrahara,2,1350.0,2.0,68.0
Poorna Pragna Layout,2,920.0,2.0,39.55
Poorna Pragna Layout,2,1160.0,2.0,46.39
Poorna Pragna Layout,2,965.0,2.0,48.0
Poorna Pragna Layout,2,1160.0,2.0,46.39
Poorna Pragna Layout,2,1160.0,2.0,46.39
Poorna Pragna Layout,2,960.0,2.0,50.0
Prithvi Layout,4,2028.0,4.0,162.0
Prithvi Layout,2,1352.0,2.0,87.5
Prithvi Layout,2,1190.0,2.0,68.0
Prithvi Layout,2,1352.0,2.0,85.0
Prithvi Layout,2,1352.0,2.0,75.0
Prithvi Layout,3,2273.0,4.0,220.0
Prithvi Layout,2,1352.0,3.0,93.0
Prithvi Layout,3,2273.0,4.0,192.0
Prithvi Layout,2,1352.0,2.0,72.0
R.T. Nagar,2,1200.0,2.0,120.0
R.T. Nagar,2,1040.0,2.0,46.0
R.T. Nagar,2,1200.0,2.0,45.0
R.T. Nagar,2,1235.0,2.0,65.0
R.T. Nagar,3,1140.0,3.0,130.0
R.T. Nagar,2,970.0,2.0,55.0
R.T. Nagar,3,1560.0,3.0,125.0
R.T. Nagar,2,1200.0,2.0,60.0
R.T. Nagar,3,1200.0,3.0,140.0
R.T. Nagar,2,1100.0,3.0,125.0
R.T. Nagar,2,1150.0,2.0,72.0
R.T. Nagar,4,1500.0,4.0,185.0
R.T. Nagar,9,3600.0,8.0,165.0
R.T. Nagar,2,1080.0,2.0,48.0
R.T. Nagar,2,1325.0,2.0,52.0
R.T. Nagar,3,1300.0,3.0,145.0
R.T. Nagar,2,1100.0,2.0,85.0
R.T. Nagar,3,1667.0,3.0,130.0
Rachenahalli,2,1050.0,2.0,52.07
Rachenahalli,2,1050.0,2.0,55.5
Rachenahalli,2,1050.0,2.0,53.5
Rachenahalli,2,1220.0,2.0,59.5
Rachenahalli,2,1050.0,2.0,52.5
Rachenahalli,2,1050.0,2.0,52.1
Rachenahalli,2,1050.0,2.0,53.5
Rachenahalli,2,1113.0,2.0,55.0
Rachenahalli,4,3657.0,5.0,220.0
Rachenahalli,1,680.0,1.0,32.64
Rachenahalli,2,1050.0,2.0,52.5
Rachenahalli,1,690.0,1.0,39.8
Rachenahalli,2,1200.0,2.0,50.0
Rachenahalli,2,1050.0,2.0,47.25
Rachenahalli,2,1050.0,2.0,55.5
Rachenahalli,2,985.0,2.0,49.97
Rachenahalli,2,1050.0,2.0,52.5
Rachenahalli,2,1050.0,2.0,52.08
Rachenahalli,2,1050.0,2.0,52.07
Rachenahalli,2,1050.0,2.0,52.08
Rachenahalli,2,985.0,2.0,49.97
Rachenahalli,3,1856.0,3.0,106.0
Rachenahalli,2,1050.0,2.0,52.5
Rachenahalli,2,985.0,2.0,50.17
Rachenahalli,3,2600.0,3.0,160.0
Rachenahalli,2,985.0,2.0,50.17
Rachenahalli,2,1050.0,2.0,52.71
Raja Rajeshwari Nagar,2,1295.0,2.0,43.9
Raja Rajeshwari Nagar,2,1145.0,2.0,45.79
Raja Rajeshwari Nagar,2,1419.0,2.0,48.1
Raja Rajeshwari Nagar,2,1295.0,2.0,55.47
Raja Rajeshwari Nagar,2,1133.0,2.0,49.07
Raja Rajeshwari Nagar,2,1090.0,2.0,42.0
Raja Rajeshwari Nagar,2,1260.0,2.0,67.39
Raja Rajeshwari Nagar,2,1141.0,2.0,38.55
Raja Rajeshwari Nagar,2,1140.0,2.0,49.39
Raja Rajeshwari Nagar,2,1303.0,2.0,55.79
Raja Rajeshwari Nagar,1,600.0,1.0,22.0
Raja Rajeshwari Nagar,3,1278.0,2.0,53.76
Raja Rajeshwari Nagar,1,500.0,1.0,25.0
Raja Rajeshwari Nagar,2,1143.0,2.0,38.65
Raja Rajeshwari Nagar,3,1610.0,3.0,74.0
Raja Rajeshwari Nagar,2,1105.0,2.0,65.0
Raja Rajeshwari Nagar,2,1258.0,2.0,63.53
Raja Rajeshwari Nagar,2,1128.0,2.0,38.24
Raja Rajeshwari Nagar,2,1157.0,2.0,53.8
Raja Rajeshwari Nagar,2,1185.0,2.0,47.39
Raja Rajeshwari Nagar,2,1030.0,2.0,50.0
Raja Rajeshwari Nagar,2,1144.0,2.0,38.55
Raja Rajeshwari Nagar,2,1196.0,2.0,51.51
Raja Rajeshwari Nagar,3,1570.0,3.0,88.0
Raja Rajeshwari Nagar,2,1168.0,2.0,61.0
Raja Rajeshwari Nagar,2,1306.0,2.0,55.91
Raja Rajeshwari Nagar,3,1608.0,3.0,67.98
Raja Rajeshwari Nagar,3,1575.0,2.0,78.0
Raja Rajeshwari Nagar,2,1200.0,2.0,35.0
Raja Rajeshwari Nagar,2,1151.0,2.0,39.02
Raja Rajeshwari Nagar,3,1570.0,2.0,65.0
Raja Rajeshwari Nagar,2,1196.0,2.0,51.15
Raja Rajeshwari Nagar,2,1419.0,2.0,48.0
Raja Rajeshwari Nagar,2,1295.0,2.0,70.0
Raja Rajeshwari Nagar,1,648.0,1.0,31.75
Raja Rajeshwari Nagar,2,1100.0,2.0,55.0
Raja Rajeshwari Nagar,2,1140.0,2.0,38.55
Raja Rajeshwari Nagar,2,1090.0,2.0,43.59
Raja Rajeshwari Nagar,2,1023.0,2.0,42.0
Raja Rajeshwari Nagar,2,1070.0,2.0,50.0
Raja Rajeshwari Nagar,8,4800.0,8.0,225.0
Raja Rajeshwari Nagar,2,1128.0,2.0,48.79
Raja Rajeshwari Nagar,2,1267.0,2.0,42.85
Raja Rajeshwari Nagar,1,550.0,1.0,21.0
Raja Rajeshwari Nagar,2,1120.0,2.0,37.95
Raja Rajeshwari Nagar,2,1608.0,2.0,85.0
Raja Rajeshwari Nagar,2,1210.0,2.0,45.0
Raja Rajeshwari Nagar,2,1240.0,2.0,53.27
Raja Rajeshwari Nagar,3,1395.0,2.0,72.0
Raja Rajeshwari Nagar,2,1165.0,2.0,45.0
Raja Rajeshwari Nagar,3,1288.0,2.0,70.0
Raja Rajeshwari Nagar,2,1120.0,2.0,37.97
Raja Rajeshwari Nagar,2,1140.0,2.0,38.65
Raja Rajeshwari Nagar,2,1095.0,2.0,38.33
Raja Rajeshwari Nagar,3,1420.0,2.0,60.0
Raja Rajeshwari Nagar,2,1303.0,2.0,44.17
Raja Rajeshwari Nagar,2,1185.0,2.0,40.17
Raja Rajeshwari Nagar,2,1140.0,2.0,49.27
Raja Rajeshwari Nagar,2,1095.0,2.0,38.33
Raja Rajeshwari Nagar,2,1235.0,2.0,75.0
Raja Rajeshwari Nagar,3,1280.0,3.0,57.6
Raja Rajeshwari Nagar,2,1303.0,2.0,55.79
Raja Rajeshwari Nagar,2,1162.0,2.0,65.0
Raja Rajeshwari Nagar,2,1133.0,2.0,38.41
Raja Rajeshwari Nagar,2,1151.0,2.0,49.0
Raja Rajeshwari Nagar,2,1267.0,2.0,54.35
Raja Rajeshwari Nagar,2,1100.0,2.0,50.0
Raja Rajeshwari Nagar,2,1185.0,2.0,40.17
Raja Rajeshwari Nagar,2,1306.0,2.0,44.17
Raja Rajeshwari Nagar,2,1196.0,2.0,40.44
