location,size,total_sqft,bath,price
Rajaji Nagar,3,1800.0,2.0,250.0
Rajaji Nagar,4,3100.0,4.0,550.0
Yelahanka,2,1405.0,2.0,50.58
Yelahanka,1,602.0,1.0,26.0
Marathahalli,3,1710.0,3.0,100.0
JP Nagar,3,1500.0,2.0,82.0
Glass Factory Layout,3,1539.0,3.0,60.0
Fraser town,6,806.0,3.0,128.0
Judicial Layout,3,1100.0,2.0,53.0
Raja Rajeshwari Nagar,2,1151.0,2.0,49.0
Dasappa Layout,2,920.0,2.0,46.0
Kathriguppe,3,1350.0,3.0,78.3
Bannerghatta Road,2,1200.0,2.0,65.0
Thanisandra,2,1265.0,2.0,78.0
Chelekare,8,600.0,6.0,60.0
Sarjapur  Road,3,1700.0,3.0,93.5
Ramamurthy Nagar,3,1600.0,3.0,75.0
4th T block Jayanagar,4,1550.0,4.0,120.0
R.T. Nagar,3,1560.0,3.0,125.0
Horamavu Agara,6,1000.0,5.0,98.0
Haralur Road,2,1243.0,2.0,46.0
Raja Rajeshwari Nagar,4,1200.0,4.0,160.0
Sarjapur  Road,3,1403.0,3.0,56.0
Doddakallasandra,2,1010.0,2.0,40.39
Tumkur Road,3,1416.0,3.0,94.0
Kanakpura Road,2,1628.0,2.0,68.0
Chamrajpet,4,1660.4,4.0,211.0
7th Phase JP Nagar,3,1680.0,3.0,125.0
Doddathoguru,3,1595.0,3.0,62.0
Kanakpura Road,3,1507.0,2.0,95.0
Frazer Town,3,2560.0,3.0,288.0
Hennur Road,3,1949.0,3.0,133.0
BTM 2nd Stage,2,800.0,2.0,175.0
Electronic City Phase II,2,1000.0,2.0,28.88
Sonam Layout,2,905.0,2.0,50.0
Hosakerehalli,3,2480.0,3.0,245.0
CR Layout,3,1495.0,3.0,200.0
Kaikondrahalli,3,1605.0,3.0,105.0
Bommanahalli,2,1290.0,2.0,73.0
Yelahanka,2,1100.0,2.0,60.0
Vishveshwarya Layout,6,2100.0,6.0,92.0
Electronics City Phase 1,2,995.0,2.0,49.8
Banashankari Stage II,2,500.0,2.0,55.0
Rajaji Nagar,4,3526.0,4.0,598.0
Gottigere,3,1425.0,2.0,47.0
BTM 4th Stage,3,1455.0,2.0,55.0
Jalahalli West,1,550.0,1.0,23.0
Uttarahalli,3,1385.0,2.0,48.48
Vishveshwarya Layout,4,7000.0,4.0,210.0
Srinivasa Nagar,5,4000.0,3.0,130.0
Gollahalli,2,1060.0,2.0,53.0
AGS Layout,3,1080.0,2.0,75.0
HBR Layout,3,1783.0,3.0,125.0
Haralur Road,3,1520.0,2.0,90.0
Sarjapur  Road,2,1060.0,2.0,55.0
Raja Rajeshwari Nagar,2,1267.0,2.0,54.35
Whitefield,2,1155.0,2.0,55.0
Karuna Nagar,3,2500.0,3.0,180.0
Bannerghatta Road,2,1240.0,2.0,65.0
Gollahalli,3,1570.0,3.0,78.0
NGR Layout,2,1019.0,2.0,45.9
Whitefield,2,1355.0,3.0,76.0
Arekempanahalli,3,1537.0,3.0,110.0
Whitefield,4,4075.0,5.0,226.0
Raja Rajeshwari Nagar,3,1550.0,3.0,52.45
Raja Rajeshwari Nagar,2,1100.0,2.0,50.0
 Devarabeesana Halli,3,1750.0,3.0,150.0
9th Phase JP Nagar,2,1466.0,2.0,71.0
Rachenahalli,3,1550.0,3.0,72.5
Akshaya Nagar,3,2300.0,4.0,102.0
Kengeri,1,540.0,1.0,22.5
8th Phase JP Nagar,3,950.0,3.0,130.0
Chamundi Nagar,7,2800.0,7.0,250.0
Silk Board,2,1020.0,2.0,48.0
Cunningham Road,3,2880.0,3.0,501.0
Hebbal,3,1987.0,4.0,165.0
Hoodi,2,1305.0,2.0,75.0
Sarjapur,4,2100.0,3.0,125.0
Electronic City,2,1125.0,2.0,32.5
Horamavu Banaswadi,2,1225.0,2.0,49.5
Hennur,2,1255.0,2.0,55.5
MRCR Layout,2,1191.0,2.0,90.0
Uttarahalli,6,3600.0,6.0,303.0
Electronic City,2,1165.0,2.0,33.64
Kacharakanahalli,2,865.0,2.0,35.11
Nagarbhavi,3,1850.0,2.0,88.0
Marsur,2,497.0,1.0,17.0
Hennur Road,2,1232.0,2.0,89.0
Thanisandra,3,1732.0,3.0,85.73
Yelahanka,3,1614.0,2.0,100.0
Magadi Road,2,600.0,1.0,22.0
Thigalarapalya,3,2072.0,4.0,155.0
Electronic City,2,919.0,2.0,34.0
Shettihalli,4,2100.0,4.0,90.0
Shampura,4,672.0,3.0,54.0
J C Nagar,8,800.0,6.0,110.0
Marsur,3,1200.0,3.0,150.0
OLd Gurappanapalya,4,2849.0,5.0,250.0
Doctors Layout,2,1000.0,2.0,42.0
Whitefield,2,1216.0,2.0,75.0
Lingadheeranahalli,4,2245.0,4.0,154.0
Bannerghatta Road,3,1476.0,3.0,125.0
Ambedkar Nagar,3,1852.0,3.0,130.0
Udaya Nagar,2,1225.0,2.0,47.0
Panathur,3,1597.0,3.0,67.12
Jakkur,3,2423.0,4.0,160.0
Marathahalli,2,1152.0,2.0,90.0
Harlur,3,1762.0,3.0,133.0
Kammasandra,3,1400.0,3.0,92.0
Rachenahalli,3,1530.0,2.0,74.4
New Thippasandra,6,2400.0,6.0,400.0
Raja Rajeshwari Nagar,2,1185.0,2.0,40.17
Yelahanka,3,1890.0,3.0,108.0
Varthur Road,3,1247.0,2.0,58.0
1st Block Jayanagar,8,700.0,4.0,104.0
HRBR Layout,6,1000.0,6.0,275.0
Bellandur,2,1201.0,2.0,59.99
Gunjur Palya,2,830.0,2.0,40.0
Electronic City Phase II,2,1165.0,2.0,30.29
Bommanahalli,2,1100.0,1.0,55.0
9th Phase JP Nagar,3,1890.0,2.0,93.0
Maithri Layout,3,1685.0,3.0,60.0
Sarakki Nagar,4,3131.0,4.0,349.0
Battarahalli,2,1165.0,2.0,43.0
Kachanayakanahalli,2,827.0,2.0,45.0
Gangondanahalli,3,396.0,2.0,48.0
Uttarahalli,4,1200.0,4.0,179.0
Electronics City Phase 1,1,635.0,1.0,26.0
Whitefield,4,4000.0,4.0,380.0
Vishwanatha Nagenahalli,2,1050.0,2.0,50.0
D Group Employees Layout,5,600.0,4.0,76.0
Jakkur,3,1819.18,3.0,168.0
Kanakapura,3,1500.0,3.0,125.0
Yelenahalli,3,1500.0,2.0,57.0
Benson Town,3,2850.0,4.0,470.0
Raja Rajeshwari Nagar,3,1751.0,3.0,72.0
Vasanth nagar,4,4750.0,6.0,1102.0
Bommasandra,2,1020.0,2.0,40.89
Thanisandra,2,1148.0,2.0,43.5
Talaghattapura,3,1856.0,3.0,135.0
Basavangudi,6,1754.0,6.0,650.0
2nd Block Hrbr Layout,3,4273.0,3.0,1100.0
B Narayanapura,2,1060.0,2.0,49.27
Haralur Road,2,1300.0,2.0,60.0
Hormavu,4,3000.0,4.0,100.0
Bellandur,2,1325.0,2.0,65.0
Sai Gardens,2,1261.0,2.0,61.0
Manayata Tech Park,2,1100.0,2.0,46.0
Ramamurthy Nagar,2,700.0,2.0,33.0
7th Phase JP Nagar,3,1675.0,2.0,135.0
Ullal Road,4,3400.0,4.0,190.0
Kodihalli,4,3260.0,5.0,388.0
Doddakammanahalli,2,1180.0,2.0,56.0
Uttarahalli,2,1160.0,2.0,45.0
Kasavanhalli,4,1863.0,3.0,105.0
Sahakara Nagar,3,1914.0,3.0,149.0
BTM Layout,3,1458.0,3.0,79.0
Thirumenahalli,5,1200.0,4.0,115.0
Babusapalaya,2,1105.0,2.0,40.0
Hulimavu,3,3035.0,5.0,220.0
Bannerghatta Road,6,1200.0,6.0,160.0
Akshaya Nagar,3,1662.0,3.0,90.0
Yelahanka,3,1556.0,3.0,86.0
Jigani,2,918.0,2.0,50.0
Sarjapur  Road,3,1455.0,2.0,98.0
Jakkasandra Extension,2,1205.0,2.0,70.0
BEML Layout,2,1194.0,2.0,65.0
Laggere,2,1200.0,2.0,75.0
Bannerghatta Road,3,1100.0,2.0,52.0
Sarjapur  Road,3,1405.0,3.0,48.87
Subramanyapura,2,929.0,2.0,56.0
Frazer Town,4,3436.0,5.0,341.0
7th Phase JP Nagar,2,1035.0,2.0,39.33
8th Phase JP Nagar,4,2100.0,4.0,92.0
Channasandra,2,1065.0,2.0,40.47
Bannerghatta Road,3,1532.5,3.0,84.29
Kengeri,6,1500.0,6.0,150.0
Hullahalli,5,1200.0,5.0,99.0
Hormavu,2,1093.0,2.0,32.78
Anandapura,2,1250.0,2.0,45.0
Marathahalli,3,1680.0,3.0,105.0
Nagarbhavi,2,1146.0,2.0,50.0
Jagajyothi layout,2,1250.0,2.0,58.0
Ramagondanahalli,3,1451.0,3.0,60.44
Nobo Nagar,3,1424.0,2.0,55.0
Gottigere,3,1435.0,2.0,62.0
Devanahalli,1,658.0,1.0,26.91
Bommanahalli,3,1300.0,3.0,45.0
Whitefield,2,1242.0,2.0,65.0
Marathahalli,3,1910.0,3.0,119.0
Yelahanka,3,1610.0,4.0,85.0
Hulimavu,2,1127.0,2.0,65.0
Yelahanka,3,1075.0,2.0,42.0
Mysore Road,2,1155.0,2.0,51.0
Lakkasandra Extension,5,1280.0,3.0,250.0
Krishna Reddy Layout,3,1250.0,3.0,55.0
Kuvempu Layout,3,2200.0,4.0,160.0
Billekahalli,3,2400.0,3.0,150.0
Chandapura,2,876.0,2.0,29.5
Nagarbhavi,3,1850.0,2.0,89.0
Kadugodi,2,1314.0,2.0,83.0
Rachenahalli,1,690.0,1.0,39.8
Srirampura,2,1230.0,2.0,55.0
Bommasandra,2,920.0,2.0,37.2
Sarjapur  Road,3,1850.0,3.0,140.0
Electronic City,2,1073.0,2.0,60.0
Maithri Layout,3,1540.0,3.0,76.0
Kanakpura Road,3,1550.0,3.0,63.5
Kalyan nagar,2,1198.0,2.0,65.0
HBR Layout,3,1656.0,3.0,90.0
Kaveri Nagar,3,1900.0,3.0,155.0
Ramagondanahalli,3,1910.0,3.0,142.0
Mysore Road,2,1003.0,2.0,43.0
Whitefield,3,1495.0,2.0,67.0
Thanisandra,3,2172.0,3.0,76.02
Sarakki Nagar,4,2400.0,4.0,358.0
T G extension,2,1200.0,1.0,95.0
Whitefield,3,1548.0,3.0,65.0
2nd Block Koramangala,7,5400.0,5.0,972.0
Whitefield,4,2856.0,5.0,154.5
Hosur Road,3,1689.0,3.0,103.0
Electronic City Phase II,2,1031.0,2.0,53.0
Bhoganhalli,4,2119.0,4.0,111.0
Whitefield,2,1200.0,2.0,46.13
JCR Layout,2,1060.0,2.0,37.0
Devi Nagar,2,1100.0,2.0,61.0
GKW Layout,4,1350.0,4.0,225.0
Gandhi Nagar,5,1050.0,4.0,80.0
Hennur Road,3,1250.0,2.0,77.88
8th Block Jayanagar,2,1100.0,2.0,110.0
Whitefield,2,1200.0,2.0,46.13
Seegehalli,3,1420.0,2.0,46.0
Electronic City,3,1500.0,2.0,78.0
OLd Gurappanapalya,3,1942.0,3.0,155.0
Haralur Road,3,1985.0,3.0,130.0
Sarjapur  Road,1,950.0,1.0,39.9
AMS Layout,3,1200.0,4.0,80.0
Green Glen Layout,3,1752.0,3.0,105.0
Abbigere,4,1200.0,3.0,120.0
Mahalakshmi Layout,5,1200.0,5.0,200.0
Old Madras Road,3,1480.0,2.0,84.0
Jnana Ganga Nagar,3,600.0,4.0,81.0
Sarjapur  Road,3,1826.0,3.0,130.0
8th Phase JP Nagar,2,1035.0,2.0,39.33
Sarjapur  Road,4,2600.0,4.0,98.0
Kasavanhalli,3,1667.0,3.0,92.0
Thanisandra,2,934.0,2.0,55.0
Mahadevpura,3,1620.0,2.0,76.0
Electronic City,2,1070.0,2.0,47.0
Hosur Road,5,3600.0,5.0,180.0
Uttarahalli,3,1280.0,2.0,60.0
rr nagar,2,1400.0,2.0,60.0
Vishveshwarya Layout,7,1200.0,8.0,180.0
"Varthur Road, ",2,1330.0,2.0,64.0
Balagere,2,1012.0,2.0,54.59
Electronic City Phase II,3,1611.0,2.0,48.33
Whitefield,3,1405.0,3.0,58.0
VGP Layout,3,1515.0,3.0,90.0
Thigalarapalya,3,1830.0,4.0,150.0
Kaggadasapura,3,1710.0,3.0,60.0
BTM Layout,2,935.0,2.0,51.5
Jakkur,3,2197.0,3.0,136.0
TC Palaya,4,600.0,4.0,65.0
Yeshwanthpur,3,1678.0,3.0,92.13
Brookefield,3,1410.0,2.0,80.0
Jakkur,2,1125.0,2.0,65.0
Magadi Road,3,1191.0,2.0,55.38
Thubarahalli,2,1200.0,2.0,79.0
CV Raman Nagar,3,1525.0,2.0,67.0
KUDLU MAIN ROAD,3,1464.0,3.0,56.0
Seegehalli,2,920.0,2.0,27.0
Yelahanka,1,651.0,1.0,17.5
Chikkabanavar,2,600.0,1.0,25.0
Chandapura,1,645.0,1.0,16.45
Thanisandra,2,1185.0,2.0,44.0
Electronics City Phase 1,2,1190.0,2.0,68.0
Whitefield,4,2856.0,5.0,158.5
Whitefield,2,1355.0,2.0,73.0
KR Puram,2,1200.0,1.0,65.0
Kundalahalli,4,7000.0,4.0,550.0
Ramamurthy Nagar,6,1200.0,4.0,110.0
Yelahanka New Town,1,500.0,2.0,24.0
Bommasandra Industrial Area,3,1250.0,3.0,50.0
Uttarahalli,3,1480.0,2.0,58.0
Ambalipura,4,3300.0,4.0,329.0
Green Woods Layout,2,1206.0,2.0,53.0
Rajaji Nagar,2,1357.0,2.0,130.0
Hosakerehalli,2,925.0,2.0,46.5
8th Phase JP Nagar,2,909.0,2.0,40.9
Seegehalli,3,3000.0,5.0,335.0
Brookefield,2,1100.0,2.0,55.0
Malleshwaram,4,3000.0,5.0,815.0
Vidyaranyapura,2,1100.0,2.0,54.0
Subramanyapura,2,975.0,2.0,65.0
Raja Rajeshwari Nagar,2,1306.0,2.0,44.17
Roopena Agrahara,4,1200.0,4.0,95.0
Kalena Agrahara,1,610.0,1.0,39.0
Yelahanka,3,1484.0,2.0,56.4
Ramamurthy Nagar,2,1125.0,2.0,47.0
Bhoganhalli,2,1447.0,2.0,75.97
Whitefield,4,2882.0,5.0,158.0
Vidyaranyapura,4,750.0,4.0,88.0
Kundalahalli,3,2075.0,3.0,115.0
Stage-4 Bommanahalli,2,1250.0,2.0,58.0
Horamavu Banaswadi,2,1272.0,2.0,51.5
Banashankari Stage II,4,1050.0,3.0,125.0
Venkateshpuram,2,625.0,2.0,24.0
1st Phase JP Nagar,1,840.0,2.0,50.0
Hennur Road,4,2502.0,4.0,180.0
Rayasandra,1,583.0,1.0,26.9
Gunjur Palya,2,900.0,2.0,27.0
Sarjapur  Road,2,1115.0,2.0,50.0
HOSUR MAIN ROAD,2,1464.0,2.0,56.0
Kanakapura,3,2200.0,3.0,121.0
Whitefield,1,750.0,1.0,51.0
Marathahalli,3,1600.0,3.0,58.0
Chikkalasandra,3,1365.0,2.0,49.0
"Judicial Layout, Kanakapura Road, ",3,1300.0,3.0,64.0
Kurubarahalli,1,1200.0,1.0,69.0
Hormavu,2,1260.0,2.0,35.0
Electronics City Phase 1,2,1190.0,2.0,33.92
Hosakerehalli,3,2480.0,4.0,260.0
Vishwapriya Layout,3,1250.0,3.0,38.0
Kaggadasapura,3,1500.0,3.0,75.0
Banashankari Stage V,3,1510.0,3.0,47.57
7th Phase JP Nagar,2,1187.0,2.0,59.0
Kundalahalli,2,1120.0,2.0,53.76
Whitefield,2,1115.0,2.0,34.555
Dodsworth Layout,3,1717.0,3.0,99.0
Mullur,3,2099.0,3.0,95.0
Kasturi Nagar,2,1100.0,2.0,58.0
Hegganahalli,1,1200.0,1.0,48.0
Bannerghatta Road,3,1465.0,2.0,45.87
Kothanur,1,1500.0,1.0,75.0
Prashanth Nagar,5,4050.0,4.0,600.0
Haralur Road,3,1255.0,2.0,90.0
5th Phase JP Nagar,2,1220.0,2.0,88.0
Electronic City Phase II,2,1065.0,2.0,30.88
Sultan Palaya,3,1765.0,3.0,80.0
Bellandur,2,1281.0,2.0,87.0
Electronic City,2,1210.0,2.0,25.0
Kaggadasapura,2,1215.0,2.0,43.0
Ananth Nagar,4,1200.0,3.0,87.0
Mysore Road,2,1237.0,2.0,73.0
Lakshminarayana Pura,2,1300.0,2.0,70.0
Whitefield,2,1105.0,2.0,39.99
Chandapura,3,1505.0,2.0,42.0
Hebbal Kempapura,4,3900.0,5.0,310.0
Banashankari,2,1186.0,2.0,65.0
Byrathi Village,4,900.0,3.0,51.0
Kengeri,2,750.0,2.0,35.5
Varthur,2,1083.0,2.0,28.0
Nagaraja Garden,3,1430.0,2.0,78.65
Thanisandra,2,1056.0,2.0,68.0
VGP Layout,3,2108.0,3.0,85.0
Banashankari,3,1650.0,3.0,101.0
Electronic City Phase II,3,1220.0,3.0,36.6
Rayasandra,2,1198.0,2.0,54.0
Ejipura,2,1190.0,2.0,70.0
"Judicial Layout, Kanakapura Road, ",2,900.0,2.0,41.0
J.P.nagar 6th Phase.Sarakki Nagar,4,2690.0,4.0,185.0
Kanakapura,2,1340.0,2.0,65.0
Bommenahalli,4,2940.0,3.0,2250.0
Giri Nagar,6,2400.0,6.0,400.0
Yelahanka,2,1260.0,2.0,59.2
Talaghattapura,3,2254.0,3.0,153.0
Old Madras Road,3,2990.0,5.0,210.0
1st Block BEL Layout,4,1800.0,5.0,250.0
JP Nagar,2,820.0,2.0,45.0
Electronic City,2,1296.0,2.0,65.0
Uttarahalli,2,1190.0,2.0,53.55
Whitefield,2,1173.0,2.0,77.0
Sarjapura - Attibele Road,3,1800.0,3.0,90.0
Yelahanka,2,1102.0,2.0,52.0
Sarjapur,2,913.0,2.0,36.0
Hormavu,3,1176.0,2.0,35.27
Prithvi Layout,3,1620.0,3.0,65.0
Billekahalli,3,2968.0,3.0,225.0
Yelahanka,2,1519.0,2.0,65.0
Hosur Road,2,1345.0,2.0,106.0
Dodsworth Layout,3,1594.0,3.0,99.0
Kaverappa Layout,2,1250.0,2.0,68.0
Haralur Road,2,1056.0,2.0,60.0
Whitefield,3,1200.0,3.0,68.4
Kothnur Narayanapura,2,1290.0,1.0,77.5
Amruthnagar,2,1150.0,2.0,48.0
Ambedkar Colony,2,1464.0,2.0,145.0
Anekal,4,1200.0,2.0,36.0
Gollarapalya Hosahalli,2,861.0,2.0,36.5
Kundalahalli,2,1047.0,2.0,82.62
Lakshmipura,2,1200.0,2.0,75.0
Kirloskar Layout,10,1200.0,10.0,190.0
Hongasandra,2,1065.0,2.0,45.0
Rajaji Nagar,3,2300.0,3.0,369.0
Ramamurthy Nagar,2,1000.0,2.0,62.0
Lingadheeranahalli,3,1682.0,3.0,113.0
Harlur,3,1756.0,3.0,131.0
BEL Road,5,4000.0,4.0,1000.0
Vignana Nagar,4,1050.0,4.0,90.0
Vittasandra,2,1238.0,2.0,67.32
Dasanapura,2,814.0,2.0,42.0
Dodda Nekkundi,2,1145.0,2.0,46.5
Varthur,2,965.0,2.0,34.0
Doddabele,2,750.0,2.0,36.0
Banashankari,3,1300.0,2.0,55.0
1st Phase JP Nagar,3,1590.0,3.0,131.0
Begur Road,1,644.0,1.0,40.0
Whitefield,2,982.0,2.0,37.0
Indira Nagar,2,1260.0,2.0,100.0
Rayasandra,3,1555.0,3.0,75.17
Race Course Road,4,2500.0,4.0,450.0
Kaggadasapura,2,1225.0,2.0,48.0
Electronics City Phase 1,2,1085.0,2.0,46.0
Rajaji Nagar,3,1640.0,3.0,220.0
Thanisandra,3,1595.0,3.0,110.0
Raja Rajeshwari Nagar,2,1196.0,2.0,40.44
Yelahanka,3,1859.0,3.0,108.0
9th Phase JP Nagar,2,1079.0,2.0,60.0
Shivaji Nagar,2,550.0,1.0,27.0
Whitefield,2,1118.0,2.0,42.0
CV Raman Nagar,2,1198.0,2.0,60.0
Thigalarapalya,3,1830.0,4.0,135.0
Banashankari Stage VI,2,1160.0,2.0,59.0
Srirampuram,3,1485.0,2.0,156.0
Ejipura,3,2070.0,3.0,135.0
Basaveshwara Nagar,6,750.0,4.0,150.0
Kannamangala,2,957.0,2.0,52.5
Basaveshwara Nagar,5,2400.0,4.0,310.0
Bannerghatta Road,2,1268.0,2.0,69.0
Bannerghatta Road,3,1450.0,2.0,87.0
Manorayana Palya,3,1600.0,2.0,75.0
Uttarahalli,3,1330.0,2.0,57.0
Jakkur,3,1355.0,2.0,65.0
Horamavu Banaswadi,2,1272.0,2.0,51.5
Abbaiah Reddy Layout,2,1100.0,2.0,38.49
Sarjapur  Road,3,1220.0,3.0,58.0
Chikkalasandra,2,1075.0,2.0,46.76
Lingarajapuram,2,800.0,2.0,55.0
Vasanthapura,2,995.0,2.0,34.82
Vasantha Vallabha Nagar,2,900.0,1.0,44.0
Haralur Road,2,1140.0,2.0,42.0
Ganga Nagar,3,1480.0,2.0,125.0
Padmanabhanagar,3,1710.0,2.0,90.63
Talaghattapura,3,2106.0,3.0,148.0
Yeshwanthpur,9,2400.0,6.0,270.0
Sadahalli,3,3800.0,2.0,130.0
Vajarahalli,3,800.0,3.0,120.0
Marathahalli,2,1602.0,2.0,104.0
Sarjapur  Road,3,1660.0,2.0,116.0
Electronic City Phase II,3,1549.0,3.0,80.0
Marathahalli,1,700.0,1.0,38.0
Balagere,2,1012.0,2.0,64.0
Marathahalli,3,1469.0,3.0,89.0
Whitefield,2,1216.0,2.0,69.0
Electronic City Phase II,2,1065.0,2.0,56.13
Thanisandra,3,1411.0,3.0,93.15
Pai Layout,2,1400.0,2.0,57.5
Hoskote,3,1250.0,3.0,29.0
Haralur Road,2,1245.0,2.0,62.0
Choodasandra,2,1115.0,2.0,50.0
Vidyaranyapura,2,1000.0,2.0,35.0
Panathur,3,1580.0,3.0,71.89
Subramanyapura,3,1800.0,3.0,90.0
Mathikere,2,1500.0,2.0,130.0
Chandapura,1,645.0,1.0,16.45
Kothannur,3,1275.0,3.0,44.0
Kasavanhalli,3,1494.0,3.0,82.0
Bhoganhalli,3,1949.0,3.0,129.0
BTM Layout,2,1020.0,2.0,46.5
Mysore Road,2,883.0,2.0,45.0
Old Airport Road,4,3200.0,4.0,280.0
Uttarahalli,6,1680.0,6.0,125.0
Mysore Road,12,2232.0,6.0,300.0
Anand nagar,3,2010.0,3.0,125.0
Yeshwanthpur,2,1240.0,2.0,80.0
6th Phase JP Nagar,2,1213.0,2.0,63.0
Hegde Nagar,3,1835.0,3.0,88.0
Hoskote,9,1800.0,10.0,185.0
Bannerghatta Road,4,2932.0,5.0,195.0
Whitefield,4,3425.0,5.0,250.0
Gottigere,2,945.0,2.0,45.0
Sathya Layout,3,1504.0,2.0,100.0
Lakshminarayana Pura,3,1569.0,3.0,150.0
Harlur,3,1755.0,3.0,130.0
Vijayanagar,3,1760.0,3.0,140.0
Hoodi,2,1240.0,2.0,43.94
Electronics City Phase 1,3,1450.0,3.0,72.54
5th Phase JP Nagar,2,1000.0,2.0,48.0
Shivaji Nagar,1,3820.0,1.0,306.0
Thyagaraja Nagar,5,2000.0,4.0,145.0
Choodasandra,2,1215.0,2.0,59.0
Yelachenahalli,3,1330.0,3.0,73.5
Raja Rajeshwari Nagar,2,1178.0,2.0,75.0
Hulimavu,4,1500.0,4.0,192.0
Shree Ananth Nagar Layout,2,2040.0,2.0,59.0
Bellandur,3,2000.0,3.0,85.0
Shanti Nagar,3,1602.0,2.0,165.0
2nd Stage Arekere Mico Layout,4,1200.0,4.0,130.0
Parappana Agrahara,2,1194.0,2.0,46.0
Jayamahal,3,1800.0,3.0,220.0
Dasarahalli,3,2400.0,2.0,152.0
Sarjapur  Road,3,1700.0,3.0,108.0
Jigani,3,1200.0,3.0,65.0
Veer Sandra,3,1500.0,3.0,72.0
Karuna Nagar,3,1240.0,3.0,165.0
Whitefield,3,3000.0,3.0,400.0
Kanakpura Road,3,1737.0,3.0,85.0
TC Palaya,2,900.0,2.0,55.0
Chennappa Layout,3,1280.0,2.0,48.0
CV Raman Nagar,2,1560.0,2.0,85.0
Kambipura,2,883.0,2.0,44.0
Kengeri Satellite Town,2,750.0,2.0,33.0
Brookefield,4,2400.0,3.0,140.0
Bhuvaneshwari Nagar,2,900.0,2.0,45.0
Hormavu,2,1030.0,2.0,49.35
7th Phase JP Nagar,3,1850.0,3.0,155.0
Hennur Road,3,1831.0,3.0,110.0
Raja Rajeshwari Nagar 5th Stage,2,1095.0,2.0,38.33
Electronic City Phase II,3,1320.0,2.0,38.13
Sarjapur  Road,3,1272.5,2.0,40.72
7th Phase JP Nagar,2,1000.0,2.0,61.0
Budigere,3,1820.0,3.0,85.4
Bisuvanahalli,3,1075.0,2.0,41.0
TC Palaya,3,1500.0,3.0,83.0
Electronics City Phase 1,1,360.0,1.0,16.9
Kadugodi,1,925.0,1.0,40.7
Electronic City,2,1140.0,2.0,70.93
Chennammana Kere,2,1145.0,2.0,58.4
RMV Extension Stage 2,3,1862.0,3.0,120.0
 Devarachikkanahalli,2,947.0,2.0,43.0
Chandra Layout,3,700.0,3.0,195.0
Kalena Agrahara,2,1120.0,2.0,40.0
Sadanand Nagar,3,2700.0,3.0,200.0
Kaggadasapura,3,1805.0,2.0,75.0
Basavangudi,2,1100.0,2.0,93.0
Bommenahalli,4,1355.0,3.0,135.0
"Whietfield, ",3,1677.0,3.0,98.0
Hosapalya,8,2500.0,8.0,95.0
Uttarahalli,3,1560.0,3.0,74.0
Arekere,3,2060.0,3.0,150.0
Koramangala,3,1716.0,2.0,115.0
Harlur,3,1864.0,3.0,140.0
Electronics City Phase 1,1,638.0,1.0,32.0
Sidedahalli,9,1200.0,7.0,95.0
Kodigehalli,8,1150.0,9.0,170.0
Chandapura,2,937.0,2.0,30.0
Hennur Gardens,3,1490.0,2.0,115.0
Frazer Town,4,4856.0,5.0,410.0
Whitefield,4,4003.0,6.0,525.0
Whitefield,2,1100.0,2.0,37.0
Thigalarapalya,2,1000.0,2.0,48.53
Horamavu Agara,2,1060.0,2.0,37.0
Kundalahalli,2,1047.0,2.0,91.0
Basaveshwara Nagar,2,1200.0,2.0,80.0
Akshaya Nagar,3,1420.0,2.0,75.0
Sarjapur  Road,3,1539.0,3.0,85.0
Tejaswini Nagar,3,1550.0,3.0,59.0
Kasavanhalli,3,1555.0,3.0,82.0
BTM Layout 1stage 9th Main,7,600.0,6.0,138.0
Seegehalli,3,1553.0,3.0,68.0
Electronic City Phase II,2,920.0,2.0,26.0
Jeevan bima nagar,3,1740.0,3.0,120.0
OMBR Layout,3,1855.0,3.0,145.0
Kundalahalli,3,1724.0,3.0,146.0
B Narayanapura,2,1020.0,2.0,60.0
Banaswadi,6,1000.0,4.0,150.0
Uttarahalli,3,1250.0,2.0,50.0
Sanjay nagar,3,1450.0,3.0,75.0
Thubarahalli,2,1200.0,2.0,80.0
Haralur Road,2,1140.0,2.0,58.0
Hoskote,5,900.0,5.0,110.0
Basava Nagar,1,550.0,1.0,16.0
Bannerghatta Road,3,1450.0,3.0,44.0
Kanakpura Road,2,700.0,2.0,35.07
Whitefield,3,1200.0,3.0,56.0
Yelahanka,2,1050.0,2.0,45.0
Somasundara Palya,3,1600.0,3.0,69.0
Bannerghatta Road,3,1625.0,2.0,75.0
Volagerekallahalli,2,1492.0,2.0,65.0
Whitefield,4,2856.0,5.0,157.5
Sarjapur  Road,3,1489.0,2.0,82.0
Kanakapura,3,1560.0,2.0,62.38
Haralur Road,2,1140.0,2.0,42.0
Lavakusha Nagar,3,1431.0,3.0,65.0
Lingadheeranahalli,3,1682.0,3.0,114.0
Panathur,2,1198.0,2.0,86.26
Outer Ring Road East,3,3664.0,3.0,325.0
Sarjapur  Road,3,1550.0,2.0,69.75
Kodichikkanahalli,2,1026.0,2.0,45.0
Hennur,3,1260.0,2.0,52.0
Singanayakanahalli,2,690.0,2.0,42.0
Sarjapur  Road,1,539.0,1.0,45.0
Sarakki Nagar,4,1200.0,4.0,85.0
Attibele,3,2400.0,3.0,120.0
Thubarahalli,2,1200.0,2.0,79.55
Kundalahalli,4,2500.0,5.0,350.0
